topic,seed,policy,n,positives,reviewed,metric,status,value,numerator,denominator,requested_depth,censor_lower_bound,censor_reason
GCRIM,29,uncertainty,23149,1133,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
GCRIM,29,uncertainty,23149,1133,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,4.41306266548985,target_not_reached
GCRIM,47,auto_tar,23149,1133,5000,recall_at_1000,OBSERVED,0.7316857899382171,829.0,1133.0,1000.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_R,OBSERVED,0.7828773168578994,887.0,1133.0,1133.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_2R,OBSERVED,0.9276257722859664,1051.0,1133.0,2266.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_1R_plus_0,OBSERVED,0.7828773168578994,887.0,1133.0,1133.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_1R_plus_100,OBSERVED,0.8137687555163283,922.0,1133.0,1233.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_1R_plus_1000,OBSERVED,0.9240953221535746,1047.0,1133.0,2133.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_2R_plus_0,OBSERVED,0.9276257722859664,1051.0,1133.0,2266.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_2R_plus_100,OBSERVED,0.9338040600176523,1058.0,1133.0,2366.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_2R_plus_1000,OBSERVED,0.9567519858781994,1084.0,1133.0,3266.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_4R_plus_0,OBSERVED,0.9673433362753752,1096.0,1133.0,4532.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_4R_plus_100,OBSERVED,0.9673433362753752,1096.0,1133.0,4632.0,,
GCRIM,47,auto_tar,23149,1133,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,auto_tar,23149,1133,5000,effort_at_75,OBSERVED,1032.0,1032.0,1.0,,,
GCRIM,47,auto_tar,23149,1133,5000,batch_effort_at_75,OBSERVED,1106.0,1106.0,1.0,,,
GCRIM,47,auto_tar,23149,1133,5000,depth_fraction_at_75,OBSERVED,0.04458075942805305,1032.0,23149.0,,,
GCRIM,47,auto_tar,23149,1133,5000,depth_per_positive_at_75,OBSERVED,0.910856134157105,1032.0,1133.0,,,
GCRIM,47,auto_tar,23149,1133,5000,effort_at_80,OBSERVED,1188.0,1188.0,1.0,,,
GCRIM,47,auto_tar,23149,1133,5000,batch_effort_at_80,OBSERVED,1233.0,1233.0,1.0,,,
GCRIM,47,auto_tar,23149,1133,5000,depth_fraction_at_80,OBSERVED,0.051319711434619206,1188.0,23149.0,,,
GCRIM,47,auto_tar,23149,1133,5000,depth_per_positive_at_80,OBSERVED,1.0485436893203883,108.0,103.0,,,
GCRIM,47,auto_tar,23149,1133,5000,effort_at_90,OBSERVED,1758.0,1758.0,1.0,,,
GCRIM,47,auto_tar,23149,1133,5000,batch_effort_at_90,OBSERVED,1884.0,1884.0,1.0,,,
GCRIM,47,auto_tar,23149,1133,5000,depth_fraction_at_90,OBSERVED,0.07594280530476478,1758.0,23149.0,,,
GCRIM,47,auto_tar,23149,1133,5000,depth_per_positive_at_90,OBSERVED,1.5516328331862312,1758.0,1133.0,,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_1000,OBSERVED,0.6866725507502206,778.0,1133.0,1000.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_R,OBSERVED,0.7555163283318623,856.0,1133.0,1133.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_2R,OBSERVED,0.9223300970873787,95.0,103.0,2266.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_1R_plus_0,OBSERVED,0.7555163283318623,856.0,1133.0,1133.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_1R_plus_100,OBSERVED,0.7811120917917035,885.0,1133.0,1233.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_1R_plus_1000,OBSERVED,0.9161518093556928,1038.0,1133.0,2133.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_2R_plus_0,OBSERVED,0.9223300970873787,95.0,103.0,2266.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_2R_plus_100,OBSERVED,0.9302736098852604,1054.0,1133.0,2366.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_2R_plus_1000,OBSERVED,0.9549867608120035,1082.0,1133.0,3266.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_4R_plus_0,OBSERVED,0.9664607237422771,1095.0,1133.0,4532.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_4R_plus_100,OBSERVED,0.9673433362753752,1096.0,1133.0,4632.0,,
GCRIM,47,explore_10,23149,1133,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,explore_10,23149,1133,5000,effort_at_75,OBSERVED,1125.0,1125.0,1.0,,,
GCRIM,47,explore_10,23149,1133,5000,batch_effort_at_75,OBSERVED,1233.0,1233.0,1.0,,,
GCRIM,47,explore_10,23149,1133,5000,depth_fraction_at_75,OBSERVED,0.04859821158581364,1125.0,23149.0,,,
GCRIM,47,explore_10,23149,1133,5000,depth_per_positive_at_75,OBSERVED,0.9929390997352162,1125.0,1133.0,,,
GCRIM,47,explore_10,23149,1133,5000,effort_at_80,OBSERVED,1258.0,1258.0,1.0,,,
GCRIM,47,explore_10,23149,1133,5000,batch_effort_at_80,OBSERVED,1373.0,1373.0,1.0,,,
GCRIM,47,explore_10,23149,1133,5000,depth_fraction_at_80,OBSERVED,0.054343600155514274,1258.0,23149.0,,,
GCRIM,47,explore_10,23149,1133,5000,depth_per_positive_at_80,OBSERVED,1.1103265666372462,1258.0,1133.0,,,
GCRIM,47,explore_10,23149,1133,5000,effort_at_90,OBSERVED,1840.0,1840.0,1.0,,,
GCRIM,47,explore_10,23149,1133,5000,batch_effort_at_90,OBSERVED,1884.0,1884.0,1.0,,,
GCRIM,47,explore_10,23149,1133,5000,depth_fraction_at_90,OBSERVED,0.07948507494924187,1840.0,23149.0,,,
GCRIM,47,explore_10,23149,1133,5000,depth_per_positive_at_90,OBSERVED,1.6240070609002648,1840.0,1133.0,,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_1000,OBSERVED,0.7255075022065314,822.0,1133.0,1000.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_R,OBSERVED,0.7899382171226832,895.0,1133.0,1133.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_2R,OBSERVED,0.9346866725507502,1059.0,1133.0,2266.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_1R_plus_0,OBSERVED,0.7899382171226832,895.0,1133.0,1133.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_1R_plus_100,OBSERVED,0.822594880847308,932.0,1133.0,1233.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_1R_plus_1000,OBSERVED,0.9249779346866726,1048.0,1133.0,2133.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_2R_plus_0,OBSERVED,0.9346866725507502,1059.0,1133.0,2266.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_2R_plus_100,OBSERVED,0.9346866725507502,1059.0,1133.0,2366.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_2R_plus_1000,OBSERVED,0.9585172109443955,1086.0,1133.0,3266.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_4R_plus_0,OBSERVED,0.9673433362753752,1096.0,1133.0,4532.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_4R_plus_100,OBSERVED,0.9673433362753752,1096.0,1133.0,4632.0,,
GCRIM,47,fixed_20,23149,1133,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,5532.0,,requested_depth_exceeds_logged_budget
GCRIM,47,fixed_20,23149,1133,5000,effort_at_75,OBSERVED,1042.0,1042.0,1.0,,,
GCRIM,47,fixed_20,23149,1133,5000,batch_effort_at_75,OBSERVED,1061.0,1061.0,1.0,,,
GCRIM,47,fixed_20,23149,1133,5000,depth_fraction_at_75,OBSERVED,0.045012743531038055,1042.0,23149.0,,,
GCRIM,47,fixed_20,23149,1133,5000,depth_per_positive_at_75,OBSERVED,0.9196822594880847,1042.0,1133.0,,,
GCRIM,47,fixed_20,23149,1133,5000,effort_at_80,OBSERVED,1160.0,1160.0,1.0,,,
GCRIM,47,fixed_20,23149,1133,5000,batch_effort_at_80,OBSERVED,1161.0,1161.0,1.0,,,
GCRIM,47,fixed_20,23149,1133,5000,depth_fraction_at_80,OBSERVED,0.05011015594626118,1160.0,23149.0,,,
GCRIM,47,fixed_20,23149,1133,5000,depth_per_positive_at_80,OBSERVED,1.0238305383936452,1160.0,1133.0,,,
GCRIM,47,fixed_20,23149,1133,5000,effort_at_90,OBSERVED,1633.0,1633.0,1.0,,,
GCRIM,47,fixed_20,23149,1133,5000,batch_effort_at_90,OBSERVED,1641.0,1641.0,1.0,,,
GCRIM,47,fixed_20,23149,1133,5000,depth_fraction_at_90,OBSERVED,0.07054300401745216,1633.0,23149.0,,,
GCRIM,47,fixed_20,23149,1133,5000,depth_per_positive_at_90,OBSERVED,1.441306266548985,1633.0,1133.0,,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_1000,OBSERVED,0.3159752868490733,358.0,1133.0,1000.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_R,OBSERVED,0.34245366284201234,388.0,1133.0,1133.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_2R,OBSERVED,0.471315092674316,534.0,1133.0,2266.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_1R_plus_0,OBSERVED,0.34245366284201234,388.0,1133.0,1133.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_1R_plus_100,OBSERVED,0.3574580759046778,405.0,1133.0,1233.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_1R_plus_1000,OBSERVED,0.4580759046778464,519.0,1133.0,2133.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_2R_plus_0,OBSERVED,0.471315092674316,534.0,1133.0,2266.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_2R_plus_100,OBSERVED,0.48631950573698146,551.0,1133.0,2366.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_2R_plus_1000,OBSERVED,0.5454545454545454,6.0,11.0,3266.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_4R_plus_0,OBSERVED,0.6195939982347749,702.0,1133.0,4532.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_4R_plus_100,OBSERVED,0.6240070609002648,707.0,1133.0,4632.0,,
GCRIM,47,frozen_svm,23149,1133,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,5532.0,,requested_depth_exceeds_logged_budget
