metric,method_a,method_b,topics_total,censored_topics,topic,status,difference
recall_at_4R_plus_0,seed_similarity,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,seed_similarity,explore_10,5,"C15,C18",C16,OBSERVED,-0.25170068027210885
recall_at_4R_plus_0,seed_similarity,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,seed_similarity,explore_10,5,"C15,C18",GCRIM,OBSERVED,-0.38275963518681966
recall_at_4R_plus_0,frozen_svm,uncertainty,5,"C15,C18",C12,OBSERVED,-0.2572178477690289
recall_at_4R_plus_0,frozen_svm,uncertainty,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,frozen_svm,uncertainty,5,"C15,C18",C16,OBSERVED,-0.3401360544217687
recall_at_4R_plus_0,frozen_svm,uncertainty,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,frozen_svm,uncertainty,5,"C15,C18",GCRIM,OBSERVED,-0.08679023242130038
recall_at_4R_plus_0,frozen_svm,auto_tar,5,"C15,C18",C12,OBSERVED,-0.389326334208224
recall_at_4R_plus_0,frozen_svm,auto_tar,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,frozen_svm,auto_tar,5,"C15,C18",C16,OBSERVED,-0.3333333333333333
recall_at_4R_plus_0,frozen_svm,auto_tar,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,frozen_svm,auto_tar,5,"C15,C18",GCRIM,OBSERVED,-0.31185642836128274
recall_at_4R_plus_0,frozen_svm,fixed_20,5,"C15,C18",C12,OBSERVED,-0.39282589676290464
recall_at_4R_plus_0,frozen_svm,fixed_20,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,frozen_svm,fixed_20,5,"C15,C18",C16,OBSERVED,-0.3197278911564626
recall_at_4R_plus_0,frozen_svm,fixed_20,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,frozen_svm,fixed_20,5,"C15,C18",GCRIM,OBSERVED,-0.31215063253898206
recall_at_4R_plus_0,frozen_svm,explore_10,5,"C15,C18",C12,OBSERVED,-0.38320209973753283
recall_at_4R_plus_0,frozen_svm,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,frozen_svm,explore_10,5,"C15,C18",C16,OBSERVED,-0.23809523809523808
recall_at_4R_plus_0,frozen_svm,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,frozen_svm,explore_10,5,"C15,C18",GCRIM,OBSERVED,-0.3103854074727861
recall_at_4R_plus_0,uncertainty,auto_tar,5,"C15,C18",C12,OBSERVED,-0.1321084864391951
recall_at_4R_plus_0,uncertainty,auto_tar,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,uncertainty,auto_tar,5,"C15,C18",C16,OBSERVED,0.006802721088435374
recall_at_4R_plus_0,uncertainty,auto_tar,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,uncertainty,auto_tar,5,"C15,C18",GCRIM,OBSERVED,-0.22506619593998234
recall_at_4R_plus_0,uncertainty,fixed_20,5,"C15,C18",C12,OBSERVED,-0.13560804899387577
recall_at_4R_plus_0,uncertainty,fixed_20,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,uncertainty,fixed_20,5,"C15,C18",C16,OBSERVED,0.02040816326530612
recall_at_4R_plus_0,uncertainty,fixed_20,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,uncertainty,fixed_20,5,"C15,C18",GCRIM,OBSERVED,-0.22536040011768166
recall_at_4R_plus_0,uncertainty,explore_10,5,"C15,C18",C12,OBSERVED,-0.12598425196850394
recall_at_4R_plus_0,uncertainty,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,uncertainty,explore_10,5,"C15,C18",C16,OBSERVED,0.10204081632653061
recall_at_4R_plus_0,uncertainty,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,uncertainty,explore_10,5,"C15,C18",GCRIM,OBSERVED,-0.22359517505148574
recall_at_4R_plus_0,auto_tar,fixed_20,5,"C15,C18",C12,OBSERVED,-0.003499562554680665
recall_at_4R_plus_0,auto_tar,fixed_20,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,auto_tar,fixed_20,5,"C15,C18",C16,OBSERVED,0.013605442176870748
recall_at_4R_plus_0,auto_tar,fixed_20,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,auto_tar,fixed_20,5,"C15,C18",GCRIM,OBSERVED,-0.0002942041776993233
recall_at_4R_plus_0,auto_tar,explore_10,5,"C15,C18",C12,OBSERVED,0.006124234470691163
recall_at_4R_plus_0,auto_tar,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,auto_tar,explore_10,5,"C15,C18",C16,OBSERVED,0.09523809523809523
recall_at_4R_plus_0,auto_tar,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,auto_tar,explore_10,5,"C15,C18",GCRIM,OBSERVED,0.0014710208884966167
recall_at_4R_plus_0,fixed_20,explore_10,5,"C15,C18",C12,OBSERVED,0.009623797025371828
recall_at_4R_plus_0,fixed_20,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_0,fixed_20,explore_10,5,"C15,C18",C16,OBSERVED,0.08163265306122448
recall_at_4R_plus_0,fixed_20,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_0,fixed_20,explore_10,5,"C15,C18",GCRIM,OBSERVED,0.00176522506619594
recall_at_4R_plus_100,random,seed_similarity,5,"C15,C18",C12,OBSERVED,-0.44181977252843396
recall_at_4R_plus_100,random,seed_similarity,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,random,seed_similarity,5,"C15,C18",C16,OBSERVED,-0.1292517006802721
recall_at_4R_plus_100,random,seed_similarity,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,random,seed_similarity,5,"C15,C18",GCRIM,OBSERVED,-0.3815828184760224
recall_at_4R_plus_100,random,frozen_svm,5,"C15,C18",C12,OBSERVED,-0.4689413823272091
recall_at_4R_plus_100,random,frozen_svm,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,random,frozen_svm,5,"C15,C18",C16,OBSERVED,-0.1292517006802721
recall_at_4R_plus_100,random,frozen_svm,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,random,frozen_svm,5,"C15,C18",GCRIM,OBSERVED,-0.4524860253015593
recall_at_4R_plus_100,random,uncertainty,5,"C15,C18",C12,OBSERVED,-0.7217847769028871
recall_at_4R_plus_100,random,uncertainty,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,random,uncertainty,5,"C15,C18",C16,OBSERVED,-0.673469387755102
recall_at_4R_plus_100,random,uncertainty,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,random,uncertainty,5,"C15,C18",GCRIM,OBSERVED,-0.5360400117681671
recall_at_4R_plus_100,random,auto_tar,5,"C15,C18",C12,OBSERVED,-0.8530183727034121
recall_at_4R_plus_100,random,auto_tar,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,random,auto_tar,5,"C15,C18",C16,OBSERVED,-0.6666666666666666
recall_at_4R_plus_100,random,auto_tar,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,random,auto_tar,5,"C15,C18",GCRIM,OBSERVED,-0.7596351868196528
recall_at_4R_plus_100,random,fixed_20,5,"C15,C18",C12,OBSERVED,-0.8530183727034121
recall_at_4R_plus_100,random,fixed_20,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,random,fixed_20,5,"C15,C18",C16,OBSERVED,-0.6598639455782312
recall_at_4R_plus_100,random,fixed_20,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,random,fixed_20,5,"C15,C18",GCRIM,OBSERVED,-0.7599293909973521
recall_at_4R_plus_100,random,explore_10,5,"C15,C18",C12,OBSERVED,-0.8460192475940508
recall_at_4R_plus_100,random,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,random,explore_10,5,"C15,C18",C16,OBSERVED,-0.6462585034013606
recall_at_4R_plus_100,random,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,random,explore_10,5,"C15,C18",GCRIM,OBSERVED,-0.7590467784642542
recall_at_4R_plus_100,seed_similarity,frozen_svm,5,"C15,C18",C12,OBSERVED,-0.02712160979877515
recall_at_4R_plus_100,seed_similarity,frozen_svm,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,frozen_svm,5,"C15,C18",C16,OBSERVED,0.0
recall_at_4R_plus_100,seed_similarity,frozen_svm,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,frozen_svm,5,"C15,C18",GCRIM,OBSERVED,-0.07090320682553693
recall_at_4R_plus_100,seed_similarity,uncertainty,5,"C15,C18",C12,OBSERVED,-0.2799650043744532
recall_at_4R_plus_100,seed_similarity,uncertainty,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,uncertainty,5,"C15,C18",C16,OBSERVED,-0.54421768707483
recall_at_4R_plus_100,seed_similarity,uncertainty,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,uncertainty,5,"C15,C18",GCRIM,OBSERVED,-0.15445719329214475
recall_at_4R_plus_100,seed_similarity,auto_tar,5,"C15,C18",C12,OBSERVED,-0.4111986001749781
recall_at_4R_plus_100,seed_similarity,auto_tar,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,auto_tar,5,"C15,C18",C16,OBSERVED,-0.5374149659863946
recall_at_4R_plus_100,seed_similarity,auto_tar,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,auto_tar,5,"C15,C18",GCRIM,OBSERVED,-0.3780523683436305
recall_at_4R_plus_100,seed_similarity,fixed_20,5,"C15,C18",C12,OBSERVED,-0.4111986001749781
recall_at_4R_plus_100,seed_similarity,fixed_20,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,fixed_20,5,"C15,C18",C16,OBSERVED,-0.5306122448979592
recall_at_4R_plus_100,seed_similarity,fixed_20,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,fixed_20,5,"C15,C18",GCRIM,OBSERVED,-0.3783465725213298
recall_at_4R_plus_100,seed_similarity,explore_10,5,"C15,C18",C12,OBSERVED,-0.4041994750656168
recall_at_4R_plus_100,seed_similarity,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,explore_10,5,"C15,C18",C16,OBSERVED,-0.5170068027210885
recall_at_4R_plus_100,seed_similarity,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,seed_similarity,explore_10,5,"C15,C18",GCRIM,OBSERVED,-0.37746395998823185
recall_at_4R_plus_100,frozen_svm,uncertainty,5,"C15,C18",C12,OBSERVED,-0.25284339457567806
recall_at_4R_plus_100,frozen_svm,uncertainty,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,frozen_svm,uncertainty,5,"C15,C18",C16,OBSERVED,-0.54421768707483
recall_at_4R_plus_100,frozen_svm,uncertainty,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,frozen_svm,uncertainty,5,"C15,C18",GCRIM,OBSERVED,-0.08355398646660783
recall_at_4R_plus_100,frozen_svm,auto_tar,5,"C15,C18",C12,OBSERVED,-0.38407699037620296
recall_at_4R_plus_100,frozen_svm,auto_tar,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,frozen_svm,auto_tar,5,"C15,C18",C16,OBSERVED,-0.5374149659863946
recall_at_4R_plus_100,frozen_svm,auto_tar,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,frozen_svm,auto_tar,5,"C15,C18",GCRIM,OBSERVED,-0.30714916151809357
recall_at_4R_plus_100,frozen_svm,fixed_20,5,"C15,C18",C12,OBSERVED,-0.38407699037620296
recall_at_4R_plus_100,frozen_svm,fixed_20,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,frozen_svm,fixed_20,5,"C15,C18",C16,OBSERVED,-0.5306122448979592
recall_at_4R_plus_100,frozen_svm,fixed_20,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,frozen_svm,fixed_20,5,"C15,C18",GCRIM,OBSERVED,-0.3074433656957929
recall_at_4R_plus_100,frozen_svm,explore_10,5,"C15,C18",C12,OBSERVED,-0.37707786526684167
recall_at_4R_plus_100,frozen_svm,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,frozen_svm,explore_10,5,"C15,C18",C16,OBSERVED,-0.5170068027210885
recall_at_4R_plus_100,frozen_svm,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,frozen_svm,explore_10,5,"C15,C18",GCRIM,OBSERVED,-0.30656075316269493
recall_at_4R_plus_100,uncertainty,auto_tar,5,"C15,C18",C12,OBSERVED,-0.13123359580052493
recall_at_4R_plus_100,uncertainty,auto_tar,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,uncertainty,auto_tar,5,"C15,C18",C16,OBSERVED,0.006802721088435374
recall_at_4R_plus_100,uncertainty,auto_tar,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,uncertainty,auto_tar,5,"C15,C18",GCRIM,OBSERVED,-0.22359517505148574
recall_at_4R_plus_100,uncertainty,fixed_20,5,"C15,C18",C12,OBSERVED,-0.13123359580052493
recall_at_4R_plus_100,uncertainty,fixed_20,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,uncertainty,fixed_20,5,"C15,C18",C16,OBSERVED,0.013605442176870748
recall_at_4R_plus_100,uncertainty,fixed_20,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,uncertainty,fixed_20,5,"C15,C18",GCRIM,OBSERVED,-0.22388937922918506
recall_at_4R_plus_100,uncertainty,explore_10,5,"C15,C18",C12,OBSERVED,-0.1242344706911636
recall_at_4R_plus_100,uncertainty,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,uncertainty,explore_10,5,"C15,C18",C16,OBSERVED,0.027210884353741496
recall_at_4R_plus_100,uncertainty,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,uncertainty,explore_10,5,"C15,C18",GCRIM,OBSERVED,-0.22300676669608707
recall_at_4R_plus_100,auto_tar,fixed_20,5,"C15,C18",C12,OBSERVED,0.0
recall_at_4R_plus_100,auto_tar,fixed_20,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,auto_tar,fixed_20,5,"C15,C18",C16,OBSERVED,0.006802721088435374
recall_at_4R_plus_100,auto_tar,fixed_20,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,auto_tar,fixed_20,5,"C15,C18",GCRIM,OBSERVED,-0.0002942041776993233
recall_at_4R_plus_100,auto_tar,explore_10,5,"C15,C18",C12,OBSERVED,0.00699912510936133
recall_at_4R_plus_100,auto_tar,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,auto_tar,explore_10,5,"C15,C18",C16,OBSERVED,0.02040816326530612
recall_at_4R_plus_100,auto_tar,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,auto_tar,explore_10,5,"C15,C18",GCRIM,OBSERVED,0.0005884083553986466
recall_at_4R_plus_100,fixed_20,explore_10,5,"C15,C18",C12,OBSERVED,0.00699912510936133
recall_at_4R_plus_100,fixed_20,explore_10,5,"C15,C18",C15,CENSORED,CENSORED
recall_at_4R_plus_100,fixed_20,explore_10,5,"C15,C18",C16,OBSERVED,0.013605442176870748
recall_at_4R_plus_100,fixed_20,explore_10,5,"C15,C18",C18,CENSORED,CENSORED
recall_at_4R_plus_100,fixed_20,explore_10,5,"C15,C18",GCRIM,OBSERVED,0.00088261253309797
recall_at_4R_plus_1000,random,seed_similarity,5,"C15,C18,GCRIM",C12,OBSERVED,-0.5004374453193351
recall_at_4R_plus_1000,random,seed_similarity,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,random,seed_similarity,5,"C15,C18,GCRIM",C16,OBSERVED,-0.2925170068027211
recall_at_4R_plus_1000,random,seed_similarity,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,random,seed_similarity,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,random,frozen_svm,5,"C15,C18,GCRIM",C12,OBSERVED,-0.5161854768153981
recall_at_4R_plus_1000,random,frozen_svm,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,random,frozen_svm,5,"C15,C18,GCRIM",C16,OBSERVED,-0.272108843537415
recall_at_4R_plus_1000,random,frozen_svm,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,random,frozen_svm,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,random,uncertainty,5,"C15,C18,GCRIM",C12,OBSERVED,-0.7069116360454943
recall_at_4R_plus_1000,random,uncertainty,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,random,uncertainty,5,"C15,C18,GCRIM",C16,OBSERVED,-0.8435374149659864
recall_at_4R_plus_1000,random,uncertainty,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,random,uncertainty,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,random,auto_tar,5,"C15,C18,GCRIM",C12,OBSERVED,-0.820647419072616
recall_at_4R_plus_1000,random,auto_tar,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,random,auto_tar,5,"C15,C18,GCRIM",C16,OBSERVED,-0.8435374149659864
recall_at_4R_plus_1000,random,auto_tar,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,random,auto_tar,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,random,fixed_20,5,"C15,C18,GCRIM",C12,OBSERVED,-0.820647419072616
recall_at_4R_plus_1000,random,fixed_20,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,random,fixed_20,5,"C15,C18,GCRIM",C16,OBSERVED,-0.8367346938775511
recall_at_4R_plus_1000,random,fixed_20,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,random,fixed_20,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,random,explore_10,5,"C15,C18,GCRIM",C12,OBSERVED,-0.8188976377952756
recall_at_4R_plus_1000,random,explore_10,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,random,explore_10,5,"C15,C18,GCRIM",C16,OBSERVED,-0.8435374149659864
recall_at_4R_plus_1000,random,explore_10,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,random,explore_10,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,frozen_svm,5,"C15,C18,GCRIM",C12,OBSERVED,-0.015748031496062992
recall_at_4R_plus_1000,seed_similarity,frozen_svm,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,frozen_svm,5,"C15,C18,GCRIM",C16,OBSERVED,0.02040816326530612
recall_at_4R_plus_1000,seed_similarity,frozen_svm,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,frozen_svm,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,uncertainty,5,"C15,C18,GCRIM",C12,OBSERVED,-0.20647419072615922
recall_at_4R_plus_1000,seed_similarity,uncertainty,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,uncertainty,5,"C15,C18,GCRIM",C16,OBSERVED,-0.5510204081632653
recall_at_4R_plus_1000,seed_similarity,uncertainty,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,uncertainty,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,auto_tar,5,"C15,C18,GCRIM",C12,OBSERVED,-0.32020997375328086
recall_at_4R_plus_1000,seed_similarity,auto_tar,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,auto_tar,5,"C15,C18,GCRIM",C16,OBSERVED,-0.5510204081632653
recall_at_4R_plus_1000,seed_similarity,auto_tar,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,auto_tar,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,fixed_20,5,"C15,C18,GCRIM",C12,OBSERVED,-0.32020997375328086
recall_at_4R_plus_1000,seed_similarity,fixed_20,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,fixed_20,5,"C15,C18,GCRIM",C16,OBSERVED,-0.54421768707483
recall_at_4R_plus_1000,seed_similarity,fixed_20,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,fixed_20,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,explore_10,5,"C15,C18,GCRIM",C12,OBSERVED,-0.3184601924759405
recall_at_4R_plus_1000,seed_similarity,explore_10,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,explore_10,5,"C15,C18,GCRIM",C16,OBSERVED,-0.5510204081632653
recall_at_4R_plus_1000,seed_similarity,explore_10,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,seed_similarity,explore_10,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,uncertainty,5,"C15,C18,GCRIM",C12,OBSERVED,-0.19072615923009623
recall_at_4R_plus_1000,frozen_svm,uncertainty,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,uncertainty,5,"C15,C18,GCRIM",C16,OBSERVED,-0.5714285714285714
recall_at_4R_plus_1000,frozen_svm,uncertainty,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,uncertainty,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,auto_tar,5,"C15,C18,GCRIM",C12,OBSERVED,-0.30446194225721784
recall_at_4R_plus_1000,frozen_svm,auto_tar,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,auto_tar,5,"C15,C18,GCRIM",C16,OBSERVED,-0.5714285714285714
recall_at_4R_plus_1000,frozen_svm,auto_tar,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,auto_tar,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,fixed_20,5,"C15,C18,GCRIM",C12,OBSERVED,-0.30446194225721784
recall_at_4R_plus_1000,frozen_svm,fixed_20,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,fixed_20,5,"C15,C18,GCRIM",C16,OBSERVED,-0.564625850340136
recall_at_4R_plus_1000,frozen_svm,fixed_20,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,fixed_20,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,explore_10,5,"C15,C18,GCRIM",C12,OBSERVED,-0.3027121609798775
recall_at_4R_plus_1000,frozen_svm,explore_10,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,explore_10,5,"C15,C18,GCRIM",C16,OBSERVED,-0.5714285714285714
recall_at_4R_plus_1000,frozen_svm,explore_10,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,frozen_svm,explore_10,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,auto_tar,5,"C15,C18,GCRIM",C12,OBSERVED,-0.1137357830271216
recall_at_4R_plus_1000,uncertainty,auto_tar,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,auto_tar,5,"C15,C18,GCRIM",C16,OBSERVED,0.0
recall_at_4R_plus_1000,uncertainty,auto_tar,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,auto_tar,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,fixed_20,5,"C15,C18,GCRIM",C12,OBSERVED,-0.1137357830271216
recall_at_4R_plus_1000,uncertainty,fixed_20,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,fixed_20,5,"C15,C18,GCRIM",C16,OBSERVED,0.006802721088435374
recall_at_4R_plus_1000,uncertainty,fixed_20,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,fixed_20,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,explore_10,5,"C15,C18,GCRIM",C12,OBSERVED,-0.11198600174978128
recall_at_4R_plus_1000,uncertainty,explore_10,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,explore_10,5,"C15,C18,GCRIM",C16,OBSERVED,0.0
recall_at_4R_plus_1000,uncertainty,explore_10,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,uncertainty,explore_10,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,auto_tar,fixed_20,5,"C15,C18,GCRIM",C12,OBSERVED,0.0
recall_at_4R_plus_1000,auto_tar,fixed_20,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,auto_tar,fixed_20,5,"C15,C18,GCRIM",C16,OBSERVED,0.006802721088435374
recall_at_4R_plus_1000,auto_tar,fixed_20,5,"C15,C18,GCRIM",C18,CENSORED,CENSORED
recall_at_4R_plus_1000,auto_tar,fixed_20,5,"C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
recall_at_4R_plus_1000,auto_tar,explore_10,5,"C15,C18,GCRIM",C12,OBSERVED,0.0017497812773403325
recall_at_4R_plus_1000,auto_tar,explore_10,5,"C15,C18,GCRIM",C15,CENSORED,CENSORED
recall_at_4R_plus_1000,auto_tar,explore_10,5,"C15,C18,GCRIM",C16,OBSERVED,0.0
